,Unnamed: 0,Restaurant_Name,Locality_Restaurant,Ratings_out_of_5_Restaurant,Price_Restaurant,Price Level__Restaurant,Latitude_x__Restaurant,Longitude_x__Restaurant,Nearest_Place_Index_0,Distance_to_Place_0_from__Restaurant,Name_Place,Latitude_place_0_x,Longitude_place_0_x,Rating_Place,Place_ID_Place,amusement_park_Place,art_gallery_Place,campground_Place,car_rental_Place,cemetery_Place,church_Place,establishment_Place,finance_Place,food_Place,gym_Place,health_Place,hindu_temple_Place,lodging_Place,museum_Place,park_Place,place_of_worship_Place,point_of_interest_Place,real_estate_agency_Place,shopping_mall_Place,store__Place,synagogue_Place,tourist_attraction_Place,travel_agency_Place,zoo_Place,Hotel_name,area_Hotel,hotel_star_rating_Hotel,mmt_review_score_Hotel,Price_Hotel,Longitude_Hotel,Latitude_Hotel,Distance_to_Place_form_Hotel,budget,budget_level
5167,5167,Eggsplore,Hadapsar,3.7,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3750,4
5168,5168,Bharati's Pav Bhaji N Cafe,Hadapsar,3,150,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3330,3
5169,5169,Bharati's Pav Bhaji N Cafe,Hadapsar,3,150,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5837,5
5170,5170,Bharati's Pav Bhaji N Cafe,Hadapsar,3,150,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3650,3
5171,5171,Jethaji Mishthan,Hadapsar,3.3,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3280,3
5172,5172,Jethaji Mishthan,Hadapsar,3.3,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5787,5
5173,5173,Jethaji Mishthan,Hadapsar,3.3,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3600,3
5174,5174,Moti Mahal Delux,Hadapsar,3.6,300,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3480,3
5175,5175,Moti Mahal Delux,Hadapsar,3.6,300,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5987,5
5176,5176,Moti Mahal Delux,Hadapsar,3.6,300,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3800,4
5177,5177,What's Up Tummy Snack Centre And Cafe,Hadapsar,0,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3280,3
5178,5178,What's Up Tummy Snack Centre And Cafe,Hadapsar,0,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5787,5
5179,5179,What's Up Tummy Snack Centre And Cafe,Hadapsar,0,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3600,3
5180,5180,Cafe Du-Mich,Mundhwa,4,300,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3480,3
5181,5181,Cafe Du-Mich,Mundhwa,4,300,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5987,5
5182,5182,Cafe Du-Mich,Mundhwa,4,300,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3800,4
5183,5183,Jai Bhole Restaurant,Hadapsar,3.2,125,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3305,3
5184,5184,Jai Bhole Restaurant,Hadapsar,3.2,125,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5812,5
5185,5185,Jai Bhole Restaurant,Hadapsar,3.2,125,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3625,3
5186,5186,SK Biryani House,Mundhwa,3.3,150,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3330,3
5187,5187,SK Biryani House,Mundhwa,3.3,150,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5837,5
5188,5188,SK Biryani House,Mundhwa,3.3,150,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3650,3
5189,5189,Sunrise Cafe,Hadapsar,0,150,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3330,3
5190,5190,Sunrise Cafe,Hadapsar,0,150,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5837,5
5191,5191,Sunrise Cafe,Hadapsar,0,150,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3650,3
5192,5192,Indra Pure Veg,Hadapsar,3.4,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3430,3
5193,5193,Indra Pure Veg,Hadapsar,3.4,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5937,5
5194,5194,Indra Pure Veg,Hadapsar,3.4,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3750,4
5195,5195,Khana.com,Hadapsar,0,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3280,3
5196,5196,Khana.com,Hadapsar,0,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5787,5
5197,5197,Khana.com,Hadapsar,0,100,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3600,3
5198,5198,Street Foods by Punjab Grill,Magarpatta,3.4,400,1,18.5111545,73.92738227,83,0.004305902,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3580,3
5199,5199,Street Foods by Punjab Grill,Magarpatta,3.4,400,1,18.5111545,73.92738227,83,0.004305902,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,6087,5
5200,5200,Street Foods by Punjab Grill,Magarpatta,3.4,400,1,18.5111545,73.92738227,83,0.004305902,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3900,4
5201,5201,Star Italian Cafe,Hadapsar,3.1,175,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3355,3
5202,5202,Star Italian Cafe,Hadapsar,3.1,175,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5862,5
5203,5203,Star Italian Cafe,Hadapsar,3.1,175,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3675,3
5204,5204,Sherlock's Pub,Magarpatta,3.5,1000,3,18.5111545,73.92738227,83,0.004305902,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,4180,4
5205,5205,Sherlock's Pub,Magarpatta,3.5,1000,3,18.5111545,73.92738227,83,0.004305902,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,6687,5
5206,5206,Sherlock's Pub,Magarpatta,3.5,1000,3,18.5111545,73.92738227,83,0.004305902,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,4500,4
5207,5207,Shanghai Delights,Hadapsar,3.4,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3380,3
5208,5208,Shanghai Delights,Hadapsar,3.4,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5887,5
5209,5209,Shanghai Delights,Hadapsar,3.4,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3700,3
5210,5210,Swagat Macchi House,Hadapsar,3.2,450,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3630,3
5211,5211,Swagat Macchi House,Hadapsar,3.2,450,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,6137,5
5212,5212,Swagat Macchi House,Hadapsar,3.2,450,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3950,4
5213,5213,MB Foods,Hadapsar,3.4,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3430,3
5214,5214,MB Foods,Hadapsar,3.4,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5937,5
5215,5215,MB Foods,Hadapsar,3.4,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3750,4
5216,5216,Red Chilly Chinese,Hadapsar,3.5,125,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3305,3
5217,5217,Red Chilly Chinese,Hadapsar,3.5,125,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5812,5
5218,5218,Red Chilly Chinese,Hadapsar,3.5,125,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3625,3
5219,5219,Hotel Poona Veg Non-veg,Hadapsar,0,275,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3455,3
5220,5220,Hotel Poona Veg Non-veg,Hadapsar,0,275,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5962,5
5221,5221,Hotel Poona Veg Non-veg,Hadapsar,0,275,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3775,4
5222,5222,LoWaSa,Mundhwa,3.2,300,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3480,3
5223,5223,LoWaSa,Mundhwa,3.2,300,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5987,5
5224,5224,LoWaSa,Mundhwa,3.2,300,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3800,4
5225,5225,MR. Crispy,Hadapsar,3.6,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3380,3
5226,5226,MR. Crispy,Hadapsar,3.6,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5887,5
5227,5227,MR. Crispy,Hadapsar,3.6,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3700,3
5228,5228,Mr. Manchurian,Hadapsar,3.5,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3430,3
5229,5229,Mr. Manchurian,Hadapsar,3.5,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5937,5
5230,5230,Mr. Manchurian,Hadapsar,3.5,250,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3750,4
5231,5231,Sachin Restaurant,Hadapsar,3,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3380,3
5232,5232,Sachin Restaurant,Hadapsar,3,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5887,5
5233,5233,Sachin Restaurant,Hadapsar,3,200,1,18.526967,73.9278252,83,0.003750578,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3700,3
5234,5234,Mauli Family Paan House,Mundhwa,3.2,50,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Honey Hospitality Service Apt Hinjewadi Viman Nagar,Flat No- 13 NearvIMAN NAGAR,1,3,3180,73.9269,18.5026,0.005045997,3230,3
5235,5235,Mauli Family Paan House,Mundhwa,3.2,50,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Kalpatharuvu Service Apartments,"Viman Nagar,Kharadi,Magarpatta",3,3.8,5687,73.92974,18.517544,0.001861564,5737,5
5236,5236,Mauli Family Paan House,Mundhwa,3.2,50,1,18.5336727,73.9317831,83,0.001231278,Seasons Mall,18.52206726,73.93154229,4.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12 Star Chandan Nagar,"Opp Chandan Nagar water Tank,",1,4,3500,73.92943309,18.56349772,0.004755135,3550,3
